[2022-03-05 18:15:48.850] [exthost] [warning] TextEditor is closed/disposed
[2022-03-05 18:15:52.393] [exthost] [warning] TextEditor is closed/disposed
[2022-03-05 18:18:37.748] [exthost] [warning] TextEditor is closed/disposed
[2022-03-05 18:18:41.685] [exthost] [warning] TextEditor is closed/disposed
[2022-03-05 18:19:39.667] [exthost] [warning] TextEditor is closed/disposed
[2022-03-05 18:20:03.737] [exthost] [warning] TextEditor is closed/disposed
[2022-03-05 18:20:04.547] [exthost] [warning] TextEditor is closed/disposed
[2022-03-05 18:20:06.792] [exthost] [warning] TextEditor is closed/disposed
[2022-03-05 18:20:10.308] [exthost] [warning] TextEditor is closed/disposed
[2022-03-05 18:20:11.556] [exthost] [warning] TextEditor is closed/disposed
[2022-03-05 18:20:13.594] [exthost] [warning] TextEditor is closed/disposed
[2022-03-05 18:20:21.299] [exthost] [warning] TextEditor is closed/disposed
[2022-03-05 18:20:29.826] [exthost] [warning] TextEditor is closed/disposed
[2022-03-05 18:21:08.548] [exthost] [warning] TextEditor is closed/disposed
[2022-03-05 18:21:12.685] [exthost] [warning] TextEditor is closed/disposed
[2022-03-05 18:23:27.133] [exthost] [warning] TextEditor is closed/disposed
[2022-03-06 13:09:00.451] [exthost] [warning] TextEditor is closed/disposed
[2022-03-06 13:09:03.112] [exthost] [warning] TextEditor is closed/disposed
[2022-03-06 13:10:13.850] [exthost] [warning] TextEditor is closed/disposed
[2022-03-06 13:14:47.824] [exthost] [warning] TextEditor is closed/disposed
[2022-03-06 13:14:49.717] [exthost] [warning] TextEditor is closed/disposed
[2022-03-06 13:14:50.820] [exthost] [warning] TextEditor is closed/disposed
[2022-03-06 13:17:37.492] [exthost] [warning] TextEditor is closed/disposed
[2022-03-06 13:17:40.927] [exthost] [warning] TextEditor is closed/disposed
[2022-03-06 13:17:59.041] [exthost] [warning] TextEditor is closed/disposed
[2022-03-06 13:18:14.458] [exthost] [warning] TextEditor is closed/disposed
[2022-03-06 13:19:40.359] [exthost] [warning] TextEditor is closed/disposed
[2022-03-06 13:22:41.318] [exthost] [warning] TextEditor is closed/disposed
[2022-03-06 13:23:06.386] [exthost] [warning] TextEditor is closed/disposed
[2022-03-06 13:23:13.711] [exthost] [warning] TextEditor is closed/disposed
[2022-03-06 13:23:19.218] [exthost] [warning] TextEditor is closed/disposed
[2022-03-06 13:24:38.120] [exthost] [info] ExtensionService#_doActivateExtension ms-azuretools.vscode-docker, startup: false, activationEvent: 'onView:dockerContainers'
[2022-03-06 13:29:10.422] [exthost] [warning] TextEditor is closed/disposed
[2022-03-06 13:30:13.946] [exthost] [warning] TextEditor is closed/disposed
[2022-03-06 13:42:57.142] [exthost] [warning] TextEditor is closed/disposed
[2022-03-06 13:42:58.715] [exthost] [warning] TextEditor is closed/disposed
[2022-03-06 13:43:11.013] [exthost] [warning] TextEditor is closed/disposed
[2022-03-06 13:46:56.635] [exthost] [warning] TextEditor is closed/disposed
[2022-03-06 13:52:06.887] [exthost] [warning] TextEditor is closed/disposed
[2022-03-06 13:57:11.128] [exthost] [warning] TextEditor is closed/disposed
[2022-03-06 13:58:43.049] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 08:42:29.613] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 09:03:46.442] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 09:04:04.647] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 09:05:06.430] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 09:10:56.917] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 09:26:27.215] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 09:26:27.316] [exthost] [info] ExtensionService#_doActivateExtension redhat.vscode-yaml, startup: false, activationEvent: 'onLanguage:dockercompose'
[2022-03-07 09:26:27.657] [exthost] [warning] [redhat.vscode-yaml] Accessing a resource scoped configuration without providing a resource is not expected. To get the effective value for '[yaml]', provide the URI of a resource or 'null' for any resource.
[2022-03-07 09:33:12.107] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:12:21.984] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:12:24.657] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:12:26.803] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:12:36.454] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:13:51.702] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:19:12.716] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:19:18.254] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:19:25.649] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:20:11.865] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:23:42.438] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:25:42.944] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:26:02.278] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:26:50.760] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:28:25.744] [exthost] [warning] TextEditor is closed/disposed
